EMP_ID,ANNUAL_RATE,HRLY_RATE,JOB_SATISFACTION,NUMBER_OF_TEAM_CHANGED,HIRE_MONTH,REHIRE,IS_FIRST_JOB,TRAVELLED_REQUIRED,PERFORMANCE_RATING,DISABLED_EMP,DISABLED_VET,EDUCATION_LEVEL,,JOB_GROUP,PREVYR_1,PREVYR_2,PREVYR_3,PREVYR_4,PREVYR_5,STATUS,TERMINATION_YEAR
8293862053,34059,23,2,1,September,FALSE,N,Y,5,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2012
2553976215,52146,32,2,0,June,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
6201313837,41526,26,1,1,March,FALSE,N,Y,2,N,N,LEVEL 2,,Industrial Quality,3,3,3,3,0,A,na
2769376665,57437,35,2,0,April,FALSE,N,N,4,N,Y,LEVEL 5,,Production & Operations,0,0,0,0,0,A,na
2039773376,48429,30,5,3,March,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2008
7217528708,77625,42,5,3+,July,FALSE,N,N,5,N,N,LEVEL 1,,Accounting,3,3,3,3,2,A,na
5196894268,56065,35,3,3+,April,FALSE,N,N,2,Y,N,LEVEL 2,,Industrial Quality,3,3,3,3,2,A,na
1226520024,100164,54,3,3,May,FALSE,N,Y,5,N,N,LEVEL 1,,Market Supply Logistics,3,3,2,3,2,A,na
5290708303,46722,30,1,0,August,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
3504607548,50002,29,3,3+,April,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,3,0,0,0,0,A,na
6533328146,75000,41,4,2,September,FALSE,Y,Y,3,N,N,LEVEL 1,,Production & Operations,3,3,5,0,2,A,na
3573934795,38291,22,2,0,March,FALSE,N,Y,5,N,N,LEVEL 2,,Physical Flows,0,0,0,0,0,A,na
6375880471,135638,73,1,0,June,FALSE,N,N,1,N,N,LEVEL 3,,Market Supply Logistics,2,2,2,2,2,A,na
5897085592,22314,17,3,2,March,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2005
7821865191,41065,26,2,1,September,FALSE,N,Y,2,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,A,na
5545617523,47878,31,1,1,March,FALSE,N,N,1,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2011
2272782529,52557,32,1,1,May,FALSE,N,N,4,N,N,LEVEL 2,,Production & Operations,2,0,0,0,0,A,na
1745020154,46807,32,3,2,June,FALSE,N,N,2,N,N,LEVEL 2,,Plant & Facilities Maintenance,0,0,0,0,0,T,2009
3343768790,82115,47,3,3,July,FALSE,N,N,3,N,N,LEVEL 3,,Finance,0,0,0,0,0,T,2005
2665019416,164531,87,3,3+,March,TRUE,N,N,4,Y,N,LEVEL 3,,Technical Packaging,2,3,3,3,3,A,na
3528270015,50386,27,2,0,September,FALSE,N,N,1,N,N,LEVEL 4,,Production & Operations,3,0,0,0,0,A,na
7790494916,38264,28,5,3+,September,FALSE,N,N,3,N,N,LEVEL 1,,Quality Assurance,0,0,0,0,0,T,2009
7307247262,50972,29,4,3+,July,FALSE,N,Y,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2006
6586404455,83875,50,2,0,March,FALSE,N,N,1,N,N,LEVEL 2,,Production & Operations,3,3,0,0,0,T,2009
5953817844,47688,28,5,3,July,FALSE,N,Y,5,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,T,2008
8100755467,77680,45,1,1,August,FALSE,N,N,1,Y,N,LEVEL 3,,IT Governance and Management,0,0,0,0,0,T,2005
3138242640,45069,27,5,2,November,FALSE,Y,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
2279042600,43529,30,3,3,April,FALSE,N,Y,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
4496677177,47834,28,1,0,January,FALSE,N,N,5,N,N,LEVEL 4,,General Administration,3,3,3,3,3,A,na
1153180753,22586,18,2,0,June,TRUE,N,N,4,N,Y,LEVEL 3,,Distribution/Administration,0,0,0,0,0,T,2005
9095231802,37821,25,4,3+,December,FALSE,N,N,4,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2009
4991367747,63817,37,1,1,September,FALSE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
7902257872,190714,98,5,2,August,FALSE,N,N,3,N,N,LEVEL 2,,Market Supply Logistics,3,2,2,3,2,A,na
7618684801,44757,28,1,1,June,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
3554107803,58726,34,1,0,September,FALSE,N,N,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
2325708615,67179,40,1,1,July,FALSE,N,N,5,N,Y,LEVEL 1,,Plant & Facilities Maintenance,0,0,0,0,0,A,na
2628140340,23017,21,4,2,October,FALSE,Y,Y,3,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
2653729836,41947,25,3,3+,March,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,3,0,0,A,na
8846060773,34058,22,1,0,December,FALSE,N,N,1,N,N,LEVEL 4,,General Administration,0,0,0,0,0,T,2006
6961422289,51622,33,1,1,January,FALSE,N,N,2,N,N,LEVEL 2,,Production & Operations,2,0,0,0,0,A,na
8796444326,74498,43,4,3,February,FALSE,N,N,4,N,N,LEVEL 2,,Accounts Payable,2,2,2,2,2,A,na
8360772484,52159,31,4,3,September,FALSE,N,N,3,Y,N,LEVEL 2,,Accounts Payable,3,3,3,3,3,A,na
1158950612,77813,44,5,3,August,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,3,3,3,4,4,A,na
8515379895,65414,40,1,0,April,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,2,0,0,0,0,A,na
5035818444,61931,37,3,3+,April,FALSE,N,N,4,N,Y,LEVEL 3,,Production & Operations,2,0,0,0,0,T,2012
5207806452,49783,28,4,2,October,FALSE,N,N,5,Y,N,LEVEL 1,,Physical Flows,3,3,3,3,3,A,na
6928647352,40131,25,5,3,April,FALSE,Y,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
6062382934,65222,37,3,3+,May,FALSE,N,N,3,N,N,LEVEL 4,,Industrial Quality,2,3,2,2,2,A,na
4108882210,77405,44,5,3+,August,FALSE,N,N,3,N,Y,LEVEL 1,,Manufacturing Supply Chain,3,2,3,3,0,T,2011
7268280260,111382,59,5,3,November,FALSE,N,N,4,N,N,LEVEL 5,,Human Resources,2,2,2,2,2,A,na
8837880211,57317,38,2,0,April,FALSE,N,N,2,Y,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
5705133356,98296,54,4,2,June,FALSE,N,N,4,N,N,LEVEL 1,,Logistics - Manufacturing,0,0,0,0,0,T,2005
2509754857,62680,38,1,1,June,FALSE,N,N,2,Y,N,LEVEL 3,,Industrial Quality,3,3,3,3,2,A,na
3250530373,58586,35,2,0,September,TRUE,N,N,1,N,N,LEVEL 3,,Production & Operations,2,0,0,0,0,A,na
6997537159,82327,46,2,0,January,FALSE,N,Y,3,N,N,LEVEL 3,,Technical Packaging,0,0,0,0,0,T,2006
9213968488,66705,39,5,3,February,FALSE,N,N,2,Y,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
3328721139,47652,30,2,0,October,FALSE,N,N,2,N,Y,LEVEL 1,,Plant & Facilities Maintenance,0,0,0,0,0,T,2005
2506242677,41862,30,2,0,June,FALSE,N,N,2,N,Y,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2008
2380774898,98075,51,4,2,October,FALSE,N,N,4,N,N,LEVEL 2,,Industrial Quality,3,3,2,2,3,A,na
3279240093,29023,23,1,0,January,TRUE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2005
6746719238,42704,27,4,2,June,FALSE,Y,Y,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
6350363267,61452,37,1,1,November,FALSE,N,N,2,N,N,LEVEL 1,,Physical Flows,2,2,2,2,2,A,na
1931256105,59404,36,2,0,September,FALSE,N,N,5,Y,N,LEVEL 4,,Production & Operations,3,0,0,0,2,A,na
7388855942,37859,24,3,3,February,FALSE,Y,N,2,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2009
1031902346,54713,32,5,3+,November,FALSE,N,N,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2006
3267723204,43189,28,3,3,October,FALSE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
7518143085,105484,58,1,0,December,FALSE,N,N,5,N,N,LEVEL 1,,Industrial Quality,3,3,3,3,3,A,na
5505045099,56387,31,1,0,March,FALSE,N,Y,3,N,N,LEVEL 4,,Physical Flows,2,2,2,2,2,A,na
7717554060,58214,36,4,3,November,FALSE,N,Y,2,N,Y,LEVEL 5,,Production & Operations,2,0,0,0,0,A,na
3652142014,44968,29,4,2,September,FALSE,N,Y,3,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
1054461235,63029,37,2,0,August,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
8022773336,72039,40,3,3,June,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
8323771269,44901,27,2,0,March,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
1553982859,52739,33,2,1,July,FALSE,N,N,2,N,N,LEVEL 4,,Production & Operations,2,0,0,0,0,A,na
9207092351,70176,43,1,1,July,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,2,0,0,0,0,A,na
1747101590,88530,52,5,3+,November,FALSE,N,N,4,N,N,LEVEL 2,,Production & Operations,2,2,2,2,2,A,na
5950456751,38622,26,2,0,April,FALSE,N,N,5,Y,N,LEVEL 5,,Physical Flows,0,0,0,0,0,A,na
8714973888,49845,28,4,3,May,FALSE,N,Y,2,N,N,LEVEL 3,,Engineering,0,0,0,0,0,T,2005
3332514885,101359,57,2,0,April,FALSE,N,N,5,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2007
6078205216,49886,32,3,2,September,FALSE,Y,N,2,N,N,LEVEL 1,,Production & Operations,3,3,3,3,3,A,na
2599021007,34987,25,2,1,January,FALSE,N,N,3,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,T,2009
5367770328,57270,33,4,3,July,TRUE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
8426726307,29816,23,2,1,August,FALSE,N,N,2,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2007
6378281137,64884,38,2,0,January,FALSE,N,N,5,N,N,LEVEL 1,,Human Resources,3,3,2,3,3,T,2013
1465121624,47155,29,4,2,October,FALSE,Y,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2010
2036142424,44163,26,3,2,May,FALSE,Y,N,4,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
2868044641,37860,22,1,1,June,FALSE,N,N,4,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
7051039822,44996,30,3,2,July,FALSE,Y,Y,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
1645300903,48161,29,2,1,December,FALSE,N,N,2,N,Y,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2007
8105786086,36827,24,3,2,March,FALSE,N,Y,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2005
5666048345,45656,27,2,1,November,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
3463912813,39867,29,1,0,May,FALSE,N,Y,1,Y,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2005
3957701471,44913,26,1,1,July,FALSE,N,N,5,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2009
2698767944,58659,36,3,3,August,FALSE,N,N,5,N,N,LEVEL 4,,Production & Operations,0,0,3,0,0,A,na
3653429369,41281,28,2,1,July,TRUE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2012
3827819930,37673,24,4,2,March,FALSE,N,N,4,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,T,2009
5986154267,37135,28,2,1,September,FALSE,N,Y,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
4301251130,70864,44,4,3,December,FALSE,N,Y,3,N,N,LEVEL 3,,Production & Operations,2,0,0,0,2,A,na
7851727104,30102,19,4,2,July,FALSE,N,N,2,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2008
8363581766,44679,28,5,3+,June,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
6616516851,51457,32,2,1,March,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,3,0,0,0,0,A,na
5447497016,25996,22,3,2,March,FALSE,N,Y,2,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,T,2007
6702748163,84568,45,2,1,November,FALSE,N,Y,1,N,N,LEVEL 3,,Flows & Sub-Contracting,3,2,2,2,1,T,2014
1207416950,36254,25,3,2,April,FALSE,N,N,2,N,N,LEVEL 1,,Transportation & Warehousing,0,0,0,0,0,T,2006
8072446537,42224,28,1,1,February,FALSE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
8472689414,64082,39,3,3+,September,FALSE,Y,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
9006367566,51205,31,4,3+,June,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,3,0,0,0,0,A,na
3302931634,187454,98,4,3+,December,FALSE,N,Y,2,N,N,LEVEL 1,,IT Business Applications,2,2,2,2,2,A,na
3694676836,45476,30,5,2,July,TRUE,N,N,1,Y,N,LEVEL 3,,Manufacturing Supply Chain,0,0,0,0,0,T,2014
7220151058,42767,29,5,3,August,FALSE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2007
1588385704,46941,26,5,2,December,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
8493524462,39663,23,3,2,November,FALSE,N,N,2,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
4801483207,48247,30,1,1,February,TRUE,N,N,4,N,N,LEVEL 3,,Physical Flows,0,0,0,0,0,A,na
6302057673,45061,27,1,1,January,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
7922780291,41149,25,2,1,December,FALSE,N,N,1,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,A,na
3059447845,76086,43,1,0,May,FALSE,N,N,5,N,N,LEVEL 4,,Production & Operations,3,3,3,3,3,A,na
7846088383,60132,35,1,0,October,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2012
2789368482,29452,22,5,2,March,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2007
8969830839,68396,37,1,1,December,FALSE,N,N,1,N,N,LEVEL 4,,Production & Operations,3,0,0,0,3,A,na
6421215029,44777,30,1,0,March,FALSE,N,N,5,Y,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2009
5085452096,49734,32,3,3,May,FALSE,N,N,2,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
1953534678,43561,29,3,3+,August,FALSE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
5580176707,63849,35,2,1,December,FALSE,N,Y,3,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
7299115169,45065,28,2,0,September,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
3421694716,118827,63,3,3+,November,FALSE,N,N,2,N,N,LEVEL 2,,Market Supply Logistics,2,2,2,2,2,A,na
3710323582,58488,35,4,3,May,FALSE,N,N,5,N,N,LEVEL 1,,Plant Management,3,3,2,2,2,A,na
3378964881,49180,31,2,1,February,FALSE,N,N,1,N,Y,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2009
9419452015,44986,29,2,0,November,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
8909014098,35353,20,4,3,April,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2014
5733104786,116938,61,3,3,March,FALSE,Y,N,5,N,N,LEVEL 1,,Logistics - Manufacturing,0,0,0,0,0,T,2007
7926882473,33764,22,2,0,July,FALSE,N,N,2,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,T,2010
7255138961,43706,29,2,1,August,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
4666525281,64744,35,2,0,December,FALSE,N,N,3,N,N,LEVEL 1,,Industrial Quality,3,2,3,3,0,A,na
3007673923,40820,27,1,0,May,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
2537168149,64057,39,2,0,February,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
2654441333,94504,53,2,0,March,FALSE,N,N,1,N,N,LEVEL 4,,Human Resources,4,3,3,5,2,A,na
1075771727,44597,27,2,0,November,FALSE,N,N,1,Y,N,LEVEL 1,,Quality Assurance,3,3,3,3,0,T,2017
6495756363,37791,22,1,1,May,TRUE,N,Y,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
3443764491,50488,33,1,0,January,FALSE,N,N,4,Y,Y,LEVEL 3,,Production & Operations,3,0,0,0,0,A,na
4449938750,86511,52,4,3,January,FALSE,N,Y,1,N,N,LEVEL 4,,Engineering,3,3,3,3,3,A,na
4166176450,44950,27,4,2,December,FALSE,N,N,2,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
7670476934,44749,27,3,3,July,FALSE,N,Y,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
4055851175,46372,32,2,0,May,FALSE,N,N,5,N,N,LEVEL 4,,Production & Operations,3,0,0,0,0,A,na
1467247676,59454,37,3,3,February,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,0,0,0,0,2,A,na
2432339474,49263,32,4,2,March,FALSE,N,Y,3,N,N,LEVEL 3,,Quality Assurance,0,0,0,0,0,T,2009
1951294322,48230,27,3,3,August,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
6576424247,51881,28,1,0,October,FALSE,N,Y,3,N,N,LEVEL 3,,Production & Operations,3,0,0,0,0,A,na
5072710194,63808,38,5,2,March,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
5199391844,54445,31,3,3,November,FALSE,N,N,1,N,N,LEVEL 1,,Accounts Payable,3,3,3,3,2,A,na
3630849087,57269,35,2,1,November,TRUE,N,N,4,N,N,LEVEL 4,,Production & Operations,2,2,0,0,0,A,na
7329753417,43312,29,2,0,December,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2006
9215147466,80148,46,4,2,May,FALSE,N,Y,2,N,N,LEVEL 2,,General Administration,2,2,2,2,0,A,na
6752019353,57162,32,2,1,December,FALSE,N,Y,1,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
6683137145,60875,37,1,1,February,FALSE,N,N,4,N,N,LEVEL 2,,Production & Operations,0,0,0,0,3,A,na
8622596200,28333,18,3,3,August,FALSE,N,N,1,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2005
1944433141,74018,41,2,0,October,FALSE,N,N,2,N,N,LEVEL 4,,Production & Operations,0,0,0,0,0,A,na
4487216581,70415,45,2,1,May,TRUE,N,Y,1,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
3211461284,103140,59,4,3,January,FALSE,N,N,3,N,N,LEVEL 3,,Sourcing,3,3,3,3,2,A,na
7849452444,52624,29,3,3+,January,TRUE,N,N,5,N,N,LEVEL 1,,Industrial Quality,3,3,3,3,3,A,na
5630079770,60862,36,4,2,March,FALSE,N,N,3,N,N,LEVEL 1,,Flows & Sub-Contracting,2,3,2,2,2,A,na
2390922533,106335,56,1,0,July,TRUE,N,Y,3,N,N,LEVEL 3,,Sourcing,2,2,2,2,2,A,na
8597626817,43993,28,1,0,December,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,0,0,3,0,0,A,na
1375594703,57969,32,1,1,September,TRUE,N,N,1,N,N,LEVEL 5,,Production & Operations,3,0,0,0,0,A,na
7914627245,41726,28,1,1,April,TRUE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2007
2140519327,62411,37,1,1,February,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,2,2,2,2,3,A,na
7377745942,45050,25,5,3,June,FALSE,Y,Y,1,N,N,LEVEL 1,,Plant & Facilities Maintenance,0,0,0,0,0,T,2009
6419315383,64518,36,1,0,November,FALSE,N,N,4,N,N,LEVEL 1,,Production & Operations,3,3,3,3,3,A,na
6973250553,37958,27,2,1,August,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
8204199804,37694,24,4,3,October,TRUE,N,N,3,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
3402258500,47705,28,3,3+,May,FALSE,N,N,5,N,N,LEVEL 1,,Transportation & Warehousing,0,0,0,0,0,T,2006
8665652213,72593,41,1,0,April,FALSE,N,N,4,N,N,LEVEL 4,,Technical Packaging,3,2,2,2,2,A,na
8015137782,55783,35,5,2,September,FALSE,N,N,2,N,N,LEVEL 2,,Tax,3,3,3,5,2,A,na
3358641454,70963,42,5,2,April,FALSE,N,N,5,N,N,LEVEL 3,,Market Supply Logistics,3,3,3,3,3,A,na
2790243467,51747,32,2,1,August,FALSE,N,N,5,N,N,LEVEL 1,,Production & Operations,2,0,0,0,0,A,na
5232743295,44806,28,2,1,January,FALSE,N,N,1,Y,N,LEVEL 5,,Production & Operations,0,0,0,0,0,A,na
4218319810,78464,42,5,3,March,FALSE,N,N,2,N,N,LEVEL 1,,Accounting,3,3,3,3,3,A,na
4111109524,38605,26,5,2,February,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
3038880123,56602,32,2,1,May,FALSE,N,N,2,N,N,LEVEL 3,,Production & Operations,3,0,0,0,0,A,na
5974634546,34921,23,3,2,January,FALSE,N,N,4,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2009
1452646467,44783,27,1,0,October,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
2487062957,74489,43,2,1,October,FALSE,N,N,3,N,N,LEVEL 5,,Industrial Quality,3,3,2,3,3,T,2015
2664166168,52114,37,4,3,June,FALSE,N,N,3,N,N,LEVEL 2,,Industrial Quality,3,3,3,0,0,A,na
3945148176,46859,32,3,3,October,FALSE,N,N,5,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
2129601675,56362,33,1,1,July,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
3508611703,60081,34,2,0,January,FALSE,N,Y,1,N,N,LEVEL 4,,Market Supply Logistics,2,3,3,2,2,A,na
8249493230,55829,33,4,3,April,FALSE,N,N,5,N,N,LEVEL 1,,Industrial Quality,3,3,3,3,3,A,na
3800067792,47154,28,5,3,May,FALSE,N,N,1,Y,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2007
6316181831,51466,32,1,0,May,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,3,0,0,0,0,A,na
6888362790,33370,22,5,3,April,FALSE,N,N,2,Y,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2006
5151496698,51284,32,5,3+,July,FALSE,N,N,3,N,N,LEVEL 2,,Production & Operations,2,0,0,0,0,A,na
6722997555,34230,22,1,0,February,FALSE,N,Y,2,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2007
7106706099,52050,32,1,1,November,FALSE,N,N,1,N,N,LEVEL 2,,Production & Operations,2,0,0,0,0,A,na
7487110257,50998,34,2,0,October,FALSE,N,Y,4,N,N,LEVEL 3,,Production & Operations,3,0,0,0,0,T,2008
5987151172,65014,37,4,2,August,FALSE,N,Y,4,Y,N,LEVEL 3,,Flows & Sub-Contracting,3,3,2,0,0,A,na
5922595090,56679,35,5,3+,January,FALSE,Y,N,5,N,N,LEVEL 1,,Quality Assurance,0,0,0,0,0,T,2009
5492665022,43529,26,4,3+,December,FALSE,N,N,3,N,Y,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
8781669674,51776,32,3,3+,June,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2014
1895986790,53511,31,3,2,June,FALSE,N,N,5,N,N,LEVEL 2,,Production & Operations,3,3,2,3,3,A,na
8352073094,95678,51,4,2,August,FALSE,N,Y,4,N,N,LEVEL 3,,Production & Operations,2,2,1,1,1,A,na
8480247823,46358,27,2,1,April,FALSE,N,N,4,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2016
2878666852,58186,33,3,2,May,FALSE,Y,N,3,N,N,LEVEL 1,,Physical Flows,0,0,0,0,0,A,na
3112298711,44310,27,1,0,November,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
8515413379,63766,39,1,1,July,TRUE,N,N,3,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
1708068564,37853,24,4,3,February,FALSE,N,Y,1,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2009
6222384716,41707,28,4,3,June,FALSE,N,N,3,N,Y,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
6106416138,63724,35,5,3+,December,FALSE,N,Y,1,Y,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
6869851885,71059,41,1,1,October,FALSE,N,Y,2,N,N,LEVEL 3,,Industrial Quality,2,2,2,3,2,A,na
6233705296,56669,34,3,3,September,FALSE,Y,Y,3,N,N,LEVEL 1,,Production & Operations,3,0,0,0,0,A,na
7030081425,56938,34,1,0,October,FALSE,N,Y,3,Y,N,LEVEL 4,,Production & Operations,3,0,0,0,0,A,na
2055717946,95499,56,5,2,November,FALSE,N,N,4,N,Y,LEVEL 1,,Technical Packaging,3,2,2,2,2,A,na
1723780781,43784,27,2,0,November,FALSE,N,N,1,N,Y,LEVEL 5,,Production & Operations,0,0,0,0,0,A,na
7439669600,51573,31,3,3,December,FALSE,N,N,1,N,N,LEVEL 1,,Industrial Quality,3,3,3,3,3,A,na
5582659241,41400,29,2,0,April,FALSE,N,Y,4,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2012
4517300986,40743,29,3,3+,June,FALSE,N,Y,1,N,Y,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
3557359010,44837,28,5,3,July,FALSE,N,Y,5,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2009
5421261920,60805,35,4,2,June,FALSE,Y,N,5,N,N,LEVEL 1,,Production & Operations,2,0,0,0,0,A,na
1614238730,43481,26,3,3,November,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
7336786856,38091,25,3,3,August,FALSE,N,N,2,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,T,2008
7558767491,51052,31,2,0,June,FALSE,N,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2009
1568152323,101962,55,2,1,March,FALSE,N,N,4,N,Y,LEVEL 5,,Market Supply Logistics,3,3,2,2,2,A,na
